NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,112,193419515147.000000,176393302528.088531,1.096524,111041212448.978806,1.096524
