NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,90,193419515147.000000,176393302528.088531,1.096524,98445724095.779617,1.096524
