NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,90,42716010078.000000,176393302528.088531,0.242163,98445724095.779617,0.242163
