NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),IdleCPUPower(W),AvgTime(S),SDTime,AvgEnergyUsage(J),SDEnergy,AvgPowerConsumption(W),SDPowerConsumption,TotalFLOP,AvgFLOPS,SDFLOPS,AvguJ/FLOP,SDuJ/FLOP
coop1,-,-,192,157,160.050634,1.433351,0.099073,893.781201,35.431051,623.999532,29.084379,215818175037,151236144890.996460,9664542633.164474,0.004141,0.000164
