NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,112,42716010078.000000,176393302528.088531,0.242163,111041212448.978806,0.242163
