NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,67,42716010078.000000,176393302528.088531,0.242163,68325129693.794960,0.242163
