NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,67,193419515147.000000,176393302528.088531,1.096524,68325129693.794960,1.096524
