NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,157,42716010078.000000,176393302528.088531,0.242163,151236144890.996460,0.242163
