NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,-,-,192,90,230055376633.000000,176393302528.088531,1.304218,98445724095.779617,1.304218
