NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOPS(Job),PeakFLOPS,Utility,Throughput(FLOPS),Score
coop1,3,-,48,90,62320392327.000000,46204195073.298294,1.348804,28025692662.214275,1.348804
coop1,1,-,48,90,62608910920.000000,42754415266.017265,1.464385,25718909672.963177,1.343852
coop1,2,-,48,90,62263634752.000000,48524904956.518646,1.283127,27773848563.655586,1.271597
coop1,0,-,48,90,63010195005.000000,44162237379.040298,1.426789,24372235966.936359,1.240791
