NodeId,SocketId,CPUId,NumberOfThreads,PowerLimit(W),FLOP,uJ/FLOP,Score
coop1,3,-,48,67,2334903814336.000000,0.002880,-6724522985.287681
coop1,1,-,48,67,2334992793073.000000,0.002928,-6836858898.117744
coop1,2,-,48,67,2334992793079.000000,0.003123,-7292182492.785717
coop1,0,-,48,67,2334992401558.000000,0.003174,-7411265882.545093
